"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
8843,"21MA","heliport","Advance Materials Corp Heliport",42.4553985595703,-73.2023010253906,1000,"NA","US","US-MA","Pittsfield","no","21MA",,"21MA",,,
8844,"21MI","heliport","Adams Heliport",42.5722999572754,-83.390998840332,970,"NA","US","US-MI","Orchard Lake","no","21MI",,"21MI",,,
8845,"21MN","seaplane_base","Amundson Seaplane Base",44.9291000366211,-93.6175003051758,935,"NA","US","US-MN","Orono/Lake Minnetonka","no","21MN",,"21MN",,,
8846,"21MO","small_airport","Martins Airport",39.5013999938965,-94.1773986816406,995,"NA","US","US-MO","Lawson","no","21MO",,"21MO",,,
8847,"21MU","small_airport","The Peninsula Airport",36.5648994445801,-93.5095977783203,1015,"NA","US","US-MO","Shell Knob","no","21MU",,"21MU",,,
8848,"21N","small_airport","Mattituck Airport",40.9875984191895,-72.5189971923828,30,"NA","US","US-NY","Mattituck","no","21N",,"21N",,,
8849,"21NC","heliport","Isbell Heliport",36.1866989135742,-76.2794036865234,12,"NA","US","US-NC","Hertford","no","21NC",,"21NC",,,
8850,"21ND","small_airport","Rosenau Airport",48.5821990966797,-100.855003356934,1450,"NA","US","US-ND","Upham","no","21ND",,"21ND",,,
8851,"21NE","small_airport","Byron Airport",40.0041999816895,-97.7731018066406,1670,"NA","US","US-NE","Byron","no","21NE",,"21NE",,,
8852,"21NH","small_airport","Propwash Airport",42.9169006347656,-70.935302734375,190,"NA","US","US-NH","Kensington","no","21NH",,"21NH",,,
8853,"21NJ","heliport","Bergen County Police & Fire Academy Heliport",41.0568008422852,-74.1826019287109,600,"NA","US","US-NJ","Mahwah","no","21NJ",,"21NJ",,,
8854,"21NK","small_airport","Don Kichote Airport",42.5527992249,-75.1911010742,1750,"NA","US","US-NY","Morris","no","21NK",,"21NK",,,
8855,"21NY","heliport","Gautieri Heliport",42.9934005737305,-78.1783981323242,915,"NA","US","US-NY","Batavia","no","21NY",,"21NY",,,
45722,"21OG","small_airport","Ames Airport",44.771806,-122.969444,720,"NA","US","US-OR","Jefferson","no","21OG",,"21OG",,,
8856,"21OH","heliport","Lodi Community Hospital Heliport",41.0359001159668,-82.0142974853516,1130,"NA","US","US-OH","Lodi","no","21OH",,"21OH",,,
8857,"21OI","small_airport","Clearwater Airpark",39.128101348877,-84.0926971435547,905,"NA","US","US-OH","Owensville","no","21OI",,"21OI",,,
8858,"21OK","heliport","Triad Eye Medical Clinic Heliport",36.0742988586426,-95.8871994018555,725,"NA","US","US-OK","Tulsa","no","21OK",,"21OK",,,
8859,"21OR","heliport","Katu Heliport",45.527099609375,-122.643997192383,160,"NA","US","US-OR","Portland","no","21OR",,"21OR",,,
8860,"21PA","heliport","Ryon Heliport",40.6651000976562,-76.1860961914062,1100,"NA","US","US-PA","Pottsville","no","21PA",,"21PA",,"http://en.wikipedia.org/wiki/Ryon_Heliport",
43026,"21PN","heliport","Carlisle Regional Medical Center",40.1844978333,-77.2192001343,1115,"NA","US","US-PA","Carlisle","no","21PN",,"21PN",,,
8862,"21SC","small_airport","Graham Airport",34.347900390625,-79.879997253418,154,"NA","US","US-SC","Darlington","no","21SC",,"21SC",,,
8863,"21TA","heliport","Cypress Fairbanks Medical Center Heliport",29.9260997772217,-95.5894012451172,125,"NA","US","US-TX","Houston","no","21TA",,"21TA",,,
8864,"21TE","small_airport","Seaberg Ranch Airport",30.0126991271973,-94.9241027832031,68,"NA","US","US-TX","Dayton","no","21TE",,"21TE",,,
8865,"21TN","small_airport","Ray's Stall Airport",35.9852981567383,-83.0922012329102,1020,"NA","US","US-TN","Dandridge","no","21TN",,"21TN",,,
8866,"21TS","heliport","Baycoast Medical Center Heliport",29.7474994659424,-94.9462966918945,30,"NA","US","US-TX","Baytown","no","21TS",,"21TS",,,
8867,"21TX","small_airport","Shilling's Airport",33.4995994567871,-94.0943984985352,350,"NA","US","US-TX","Texarkana","no","21TX",,"21TX",,,
8868,"21VA","small_airport","Eagles Nest Airport",37.3031997680664,-75.9348983764648,40,"NA","US","US-VA","Cheriton","no","21VA",,"21VA",,,
8869,"21W","small_airport","Ranger Creek Airport",47.0129013061523,-121.533996582031,2650,"NA","US","US-WA","Greenwater","no","21W",,"21W",,,
8870,"21WA","heliport","St Joseph Community Hospital Heliport",45.6248016357422,-122.575996398926,313,"NA","US","US-WA","Vancouver","no","21WA",,"21WA",,,
8871,"21WI","heliport","Hudson Hospital Heliport",44.9623985290527,-92.7177963256836,858,"NA","US","US-WI","Hudson","no","21WI",,"21WI",,,
8872,"21XS","small_airport","Houston Airpark",29.5196990966797,-95.2751998901367,48,"NA","US","US-TX","Houston","no","21XS",,"21XS",,,
8873,"22AK","small_airport","Helmericks Airport",70.428338,-150.402899,7,"NA","US","US-AK","Deadhorse","no","22AK",,"22AK",,,
8874,"22AL","heliport","Stinson Stagefield Army Heliport",31.3607997894287,-86.0137023925781,379,"NA","US","US-AL","Fort Rucker/New Brockton","no","22AL",,"22AL",,,
8875,"22AR","heliport","Willow Creek Women's Hospital Heliport",36.1349983215332,-94.185302734375,1194,"NA","US","US-AR","Johnson","no","22AR",,"22AR",,,
8876,"22AZ","heliport","Western Arizona Regional Medical Center Heliport",35.108699798584,-114.553001403809,925,"NA","US","US-AZ","Bullhead City","no","22AZ",,"22AZ",,,
8877,"22CA","seaplane_base","Commodore Center Seaplane Base",37.8799018859863,-122.513999938965,,"NA","US","US-CA","Sausalito","no","22CA",,"22CA",,,
45328,"22CD","heliport","Platte Valley Medical Center Heliport",39.9625,-104.766667,5115,"NA","US","US-CO","Brighton","no","22CD",,"22CD",,,
8878,"22CL","small_airport","Double Tree Farm Airport",39.2999000549316,-121.359001159668,550,"NA","US","US-CA","Marysville","no","22CL",,"22CL",,,
8879,"22CN","heliport","ABC-TV Heliport",34.1032981872559,-118.282997131348,422,"NA","US","US-CA","Los Angeles","no","22CN",,"22CN",,,
8880,"22CO","small_airport","Flying E Airport",39.9580574036,-104.485557556,5100,"NA","US","US-CO","Brighton","no","22CO",,"22CO",,,
8881,"22D","small_airport","Bandel Airport",40.1305999755859,-80.0961990356445,1210,"NA","US","US-PA","Eighty Four","no","22D",,"22D",,,
8882,"22FA","small_airport","Hidden River Airport",27.3031005859375,-82.2725982666016,47,"NA","US","US-FL","Sarasota","no","22FA",,"22FA",,,
45348,"22FD","heliport","Destin Emergency Care Center Heliport",30.393889,-86.471389,13,"NA","US","US-FL","Destin","no","22FD",,"22FD",,,
8883,"22FL","small_airport","Farm Air Service Airport",30.601900100708,-85.1399002075195,150,"NA","US","US-FL","Altha","no","22FL",,"22FL",,,
8884,"22GA","small_airport","Riverside Airport",34.4292984008789,-85.0543975830078,620,"NA","US","US-GA","Plainville","no","22GA",,"22GA",,,
45368,"22GE","heliport","Hawks Ridge Heliport",34.257778,-84.274444,1121,"NA","US","US-GA","Ball Ground","no","22GE",,"22GE",,,
8885,"22ID","small_airport","Treasure Gulch Airport",43.9446983337402,-115.94100189209,4350,"NA","US","US-ID","Placerville","no","22ID",,"22ID",,,
8886,"22II","small_airport","Lewis Airport",37.9169998168945,-87.761100769043,370,"NA","US","US-IN","Mount Vernon","no","22II",,"22II",,,
8887,"22IL","small_airport","Heller Airport",42.4119987487793,-90.4001007080078,820,"NA","US","US-IL","Galena","no","22IL",,"22IL",,,
8888,"22IN","small_airport","Mooney Field",41.3483009338379,-85.0074996948242,865,"NA","US","US-IN","Auburn","no","22IN",,"22IN",,,
8889,"22IS","small_airport","Johnson Farm Airport",40.7262001037598,-91.0699005126953,535,"NA","US","US-IL","Carman","no","22IS",,"22IS",,,
8890,"22JY","heliport","Hess State Street Heliport",40.540599822998,-74.2568969726562,10,"NA","US","US-NJ","Perth Amboy","no","22JY",,"22JY",,,
8891,"22KS","heliport","St Francis Regional Medical Center Heliport",37.7000007629395,-97.3328018188477,1382,"NA","US","US-KS","Wichita","no","22KS",,"22KS",,,
8892,"22KY","heliport","Churchill Downs Heliport",38.2028007507324,-85.7696990966797,455,"NA","US","US-KY","Louisville","no","22KY",,"22KY",,,
8893,"22LA","small_airport","Wd Flyers Airport",30.9974994659424,-91.881103515625,48,"NA","US","US-LA","Simmesport","no","22LA",,"22LA",,,
8894,"22LL","small_airport","Pike's Airport",41.3134002685547,-88.8606033325195,600,"NA","US","US-IL","Ottawa","no","22LL",,"22LL",,,
8895,"22LS","small_airport","Couvillion Airport",30.3978004455566,-91.9738998413086,29,"NA","US","US-LA","Arnaudville","no","22LS",,"22LS",,,
8896,"22MA","heliport","Poole's Heliport",42.6361999511719,-70.6186981201172,45,"NA","US","US-MA","Rockport","no","22MA",,"22MA",,,
8897,"22MD","small_airport","Laura's Landing Airport",39.5868988037109,-77.6449966430664,550,"NA","US","US-MD","Hagerstown","no","22MD",,"22MD",,,
8898,"22MI","heliport","Munson Medical Center Heliport",44.7606010437012,-85.6439971923828,629,"NA","US","US-MI","Traverse City","no","22MI",,"22MI",,,
8899,"22MN","seaplane_base","Eastmans Medicine Lake Seaplane Base",44.994701385498,-93.4261016845703,820,"NA","US","US-MN","Plymouth","no","22MN",,"22MN",,,
8900,"22MO","small_airport","Belly Acres Ranch Airport",37.2611999511719,-92.3667984008789,1285,"NA","US","US-MO","Mountain Grove","no","22MO",,"22MO",,,
45498,"22MS","small_airport","Sky Landings Airport",30.840278,-88.574722,260,"NA","US","US-MS","Lucedale","no","22MS",,"22MS",,,
8901,"22MT","small_airport","Wounded Buck Ranch Airport",48.1194000244141,-114.169998168945,2905,"NA","US","US-MT","Kalispell","no","22MT",,"22MT",,,
45678,"22NA","heliport","Davis Regional Heliport",35.818417,-80.830417,865,"NA","US","US-NC","Statesville","no","22NA",,"22NA",,,
8902,"22NC","small_airport","Flying Dove Field",35.8210983276367,-79.4682998657227,650,"NA","US","US-NC","Siler City","no","22NC",,"22NC",,,
8903,"22NE","small_airport","Grone Airport",40.2970008850098,-97.7981033325195,1643,"NA","US","US-NE","Davenport","no","22NE",,"22NE",,,
8904,"22NJ","heliport","Our Lady's Heliport",39.9828987121582,-74.828498840332,18,"NA","US","US-NJ","Mount Holly","no","22NJ",,"22NJ",,,
8905,"22NK","heliport","Alstar North Heliport",42.4827995300293,-79.3292007446289,580,"NA","US","US-NY","Dunkirk","no","22NK",,"22NK",,,
45693,"22NR","small_airport","Bully Field",36.153611,-79.400556,550,"NA","US","US-NC","Burlington","no","22NR",,"22NR",,,
8906,"22NY","heliport","Troop A Headquarters Heliport",43.0303001403809,-78.184700012207,903,"NA","US","US-NY","Batavia","no","22NY",,"22NY",,,
8907,"22OG","small_airport","Withrotor Airport",42.2753982543945,-120.393997192383,4920,"NA","US","US-OR","Lakeview","no","22OG",,"22OG",,,
8908,"22OH","heliport","Galenstein Park Heliport",39.2601013183594,-84.3644027709961,825,"NA","US","US-OH","Blue Ash","no","22OH",,"22OH",,,
8909,"22OI","small_airport","Giovannone Airport",41.1488990783691,-80.8401031494141,950,"NA","US","US-OH","Lordstown","no","22OI",,"22OI",,,
45721,"22OK","small_airport","Smith Field",34.315278,-97.175833,860,"NA","US","US-OK","Springer","no","22OK",,"22OK",,,
8910,"22OR","small_airport","Iron Crown Airport",44.9417991638184,-122.763000488281,790,"NA","US","US-OR","Silverton","no","22OR",,"22OR",,,
8911,"22PA","heliport","Uniontown Hospital Heliport",39.9009017944336,-79.7447967529297,1115,"NA","US","US-PA","Uniontown","no","22PA",,"22PA",,,
8912,"22PN","heliport","St. Joseph Medical Center Heliport",40.375833,-75.979722,326,"NA","US","US-PA","Reading","no","22PN",,"22PN",,,
45755,"22PS","heliport","Montrose High School Heliport",41.843419,-75.842586,1740,"NA","US","US-PA","Montrose","no","22PS",,"22PS",,,
8913,"22SC","heliport","Spartanburg Regional Medical Center Heliport",34.9678001403809,-81.9411010742188,800,"NA","US","US-SC","Spartanburg","no","22SC",,"22SC",,,
8914,"22TA","small_airport","Standard Industries Airport",29.3412990570068,-98.6596984863281,690,"NA","US","US-TX","San Antonio","no","22TA",,"22TA",,,
8915,"22TE","small_airport","Fenner Ranch Airport",29.1933002471924,-96.6891021728516,126,"NA","US","US-TX","Cordele","no","22TE",,"22TE",,,
8916,"22TN","heliport","Julkev Heliport",36.3871994018555,-86.5633010864258,500,"NA","US","US-TN","Gallatin","no","22TN",,"22TN",,,
8917,"22TS","heliport","Gray Steel Heliport",29.790833,-95.438889,100,"NA","US","US-TX","Houston","no","22TS",,"22TS",,,
45845,"22TX","heliport","South Austin Medical Center Heliport",30.225556,-97.773889,687,"NA","US","US-TX","Austin","no","22TX",,"22TX",,,
8918,"22VA","heliport","Wythe County Community Hospital Heliport",36.9500999450684,-81.0830993652344,2500,"NA","US","US-VA","Wytheville","no","22VA",,"22VA",,,
8919,"22VG","heliport","Alpha Natural Resources Llc Heliport",36.6967010498,-81.995300293,2130,"NA","US","US-VA","Abingdon","no","22VG",,"22VG",,,
8920,"22WA","small_airport","Gollehon Airport",47.8202018737793,-118.686996459961,2360,"NA","US","US-WA","Wilbur","no","22WA",,"22WA",,,
8921,"22WI","heliport","Community Memorial Hospital Heliport",44.8650016784668,-88.1284027099609,720,"NA","US","US-WI","Oconto Falls","no","22WI",,"22WI",,,
8922,"22WN","small_airport","Southwind Airport",43.0685997009277,-90.2194976806641,1030,"NA","US","US-WI","Dodgeville","no","22WN",,"22WN",,,
8923,"22WV","heliport","Grafton City Hospital Heliport",39.3436012268066,-80.0291976928711,1271,"NA","US","US-WV","Grafton","no","22WV",,"22WV",,,
45937,"22WY","small_airport","Kissack/Reynolds Airport",44.338056,-105.162117,4380,"NA","US","US-WY","Rozet","no","22WY",,"22WY",,,
45822,"22XA","heliport","General Plumbing Contractors Heliport",29.897,-95.395167,80,"NA","US","US-TX","Houston","no","22XA",,"22XA",,,
8924,"22XS","small_airport","Longhorn Aux Landing Strip",31.371000289917,-97.6669998168945,720,"NA","US","US-TX","Fort Hood(Killeen)","no","22XS",,"22XS",,,
8925,"22Y","small_airport","Morey's Airport",46.323600769043,-94.6386032104492,1225,"NA","US","US-MN","Motley","no","22Y",,"22Y",,,
8926,"23A","small_airport","Mallard Airport",32.4950981140137,-88.2680969238281,185,"NA","US","US-AL","York","no","23A",,"23A",,,
8927,"23AK","small_airport","Yuknis Airport",61.5941009521484,-149.311004638672,340,"NA","US","US-AK","Wasilla","no","23AK",,"23AK",,,
8928,"23AL","heliport","Tabernacle Stagefield Army Heliport",31.4650001525879,-85.8462982177734,470,"NA","US","US-AL","Fort Rucker/Ozark","no","23AL",,"23AL",,,
8929,"23AR","small_airport","Classic Airstrip",35.8259010314941,-90.5472030639648,260,"NA","US","US-AR","Jonesboro","no","23AR",,"23AR",,,
8930,"23AZ","small_airport","Moreton Airpark",34.0195007324219,-112.825996398926,2455,"NA","US","US-AZ","Wickenburg","no","23AZ",,"23AZ",,,
8931,"23CA","small_airport","Lefko Airport",41.6249008178711,-122.764999389648,2860,"NA","US","US-CA","Fort Jones","no","23CA",,"23CA",,,
45319,"23CD","small_airport","Aviation Acres Airport",39.29945,-102.321817,4210,"NA","US","US-CO","Burlington","no","23CD",,"23CD",,,
8932,"23CL","heliport","L A Co Mens Detention Cntr-Main Jail Heliport",34.0602989197,-118.230003357,352,"NA","US","US-CA","Los Angeles","no","23CL",,"23CL",,,
8933,"23CN","small_airport","Douthitt Strip",32.7888984680176,-115.529998779297,45,"NA","US","US-CA","El Centro","no","23CN",,"23CN",,,
8934,"23CO","small_airport","High Mesa Airport",38.8438987731934,-103.98999786377,6000,"NA","US","US-CO","Rush","no","23CO",,"23CO",,,
8935,"23CT","heliport","Blanchette Heliport",41.7859001159668,-72.9312973022461,500,"NA","US","US-CT","Burlington","no","23CT",,"23CT",,,
8936,"23D","small_airport","Karlstad Municipal Airport",48.5791015625,-96.5419998168945,1025,"NA","US","US-MN","Karlstad","no","23D",,"23D",,,
45342,"23DE","small_airport","Full Throttle Farm Airport",39.312567,-75.728983,81,"NA","US","US-DE","Clayton","no","23DE",,"23DE",,,
8937,"23FA","heliport","Doral Ocean Beach Resort Heliport",25.8257007598877,-80.1212005615234,6,"NA","US","US-FL","Miami Beach","no","23FA",,"23FA",,,
8938,"23FD","small_airport","Scott 2000 Airport",27.5473003387451,-80.6620025634766,27,"NA","US","US-FL","Vero Beach","no","23FD",,"23FD",,,
8939,"23FL","small_airport","Gyro Town Usa STOLport",27.6844005584717,-82.2442016601562,65,"NA","US","US-FL","Wimauma","no","23FL",,"23FL",,,
8940,"23GA","heliport","Hartrampf Heliport",33.9894981384277,-84.3320999145508,1038,"NA","US","US-GA","Roswell","no","23GA",,"23GA",,,
45371,"23GE","small_airport","Lt Landing Airport",32.383056,-83.1,286,"NA","US","US-GA","Dublin","no","23GE",,"23GE",,,
8941,"23IA","heliport","Shenandoah Hospital Heliport",40.752799987793,-95.368896484375,1039,"NA","US","US-IA","Shenandoah","no","23IA",,"23IA",,,
8942,"23IL","heliport","Alexian Brothers Medical Center Heliport",42.004743553,-88.0179072171,707,"NA","US","US-IL","Elk Grove Village","no","23IL",,"23IL",,,
8943,"23IN","heliport","J W Riley Hospital For Children Heliport",39.7769012451172,-86.1806030273438,787,"NA","US","US-IN","Indianapolis","no","23IN",,"23IN",,,
8944,"23IS","small_airport","Clark Airport",40.3259010314941,-90.8275985717773,570,"NA","US","US-IL","Plymouth","no","23IS",,"23IS",,,
8945,"23JY","heliport","The Plant Place Heliport",39.657901763916,-75.0700988769531,99,"NA","US","US-NJ","Clayton","no","23JY",,"23JY",,,
8946,"23KS","small_airport","Ney Airport",39.0699996948242,-94.948600769043,950,"NA","US","US-KS","Bonner Springs","no","23KS",,"23KS",,,
8947,"23KY","small_airport","Barnes Farm Airport",37.2308006286621,-88.318603515625,500,"NA","US","US-KY","Burna","no","23KY",,"23KY",,,
8948,"23LA","small_airport","Warner-Thunder Hill Airport",30.630199432373,-90.0794982910156,185,"NA","US","US-LA","Covington","no","23LA",,"23LA",,,
8949,"23LL","heliport","Rotor Swing Heliport",42.1678009033203,-88.026496887207,750,"NA","US","US-IL","Palatine","no","23LL",,"23LL",,,
8950,"23LS","heliport","Midstream Cameron East Heliport",29.8085994720459,-93.3435974121094,4,"NA","US","US-LA","Cameron","no","23LS",,"23LS",,,
8951,"23MA","heliport","Westford Regency Heliport",42.5630989074707,-71.431396484375,255,"NA","US","US-MA","Westford","no","23MA",,"23MA",,,
8952,"23MD","seaplane_base","Breezecroft Seaplane Base",39.2555999755859,-76.206901550293,10,"NA","US","US-MD","Chestertown","no","23MD",,"23MD",,,
8953,"23ME","small_airport","Dyer's Field",44.5264015197754,-70.6635971069336,650,"NA","US","US-ME","Rumford","no","23ME",,"23ME",,,
8954,"23MI","small_airport","Betsie River Airstrip",44.573600769043,-85.8889999389648,825,"NA","US","US-MI","Thompsonville","no","23MI",,"23MI",,,
8955,"23MN","small_airport","High Grove Airport",43.6411018371582,-92.022102355957,1240,"NA","US","US-MN","Preston","no","23MN",,"23MN",,,
8956,"23MO","small_airport","Oerke Enterprises Airport",38.2200012207031,-94.4961013793945,770,"NA","US","US-MO","Butler","no","23MO",,"23MO",,,
8957,"23MT","small_airport","Waterfall Airport",45.6571998596191,-111.040000915527,4950,"NA","US","US-MT","Bozeman","no","23MT",,"23MT",,,
8958,"23N","small_airport","Bayport Aerodrome",40.7583999633789,-73.0537033081055,41,"NA","US","US-NY","Bayport","no","23N",,"23N",,,
8959,"23NC","heliport","Duplin General Hospital Heliport",34.9646987915039,-77.9617004394531,126,"NA","US","US-NC","Kenansville","no","23NC",,"23NC",,,
8960,"23ND","small_airport","Minnkota Private Airport",47.0821990966797,-101.266998291016,2110,"NA","US","US-ND","Center","no","23ND",,"23ND",,,
8961,"23NE","small_airport","Stromsburg Municipal Airport",41.1291999816895,-97.5775985717773,1675,"NA","US","US-NE","Stromsburg","no","23NE",,"23NE",,,
8962,"23NH","small_airport","Windswept Airport",43.13029861,-72.01499939,1289,"NA","US","US-NH","Windsor","no","23NH",,"23NH",,,
8963,"23NJ","small_airport","Alliance Airport",39.5046997070312,-75.0931015014648,110,"NA","US","US-NJ","Pittsgrove","no","23NJ",,"23NJ",,,
